68,2,16,52,0,189,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
69,2,17,53,0,186,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
70,2,18,31,0,187,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
71,2,19,65,0,192,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
72,2,20,65,0,195,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
73,2,21,58,0,195,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
74,2,22,79,0,193,,1,0,0,2011-05-20 01:32:11,2011-05-07 00:00:00
75,2,23,58,0,194,,1,0,0,2011-05-20 01:33:13,2011-05-07 00:00:00
76,2,24,62,0,194,,1,0,0,2011-05-20 01:33:58,2011-05-07 00:00:00
77,2,25,59,0,101,,1,0,0,2011-05-20 01:34:42,2011-05-07 00:00:00
78,2,26,72,0,194,,1,0,0,2011-05-20 01:35:20,2011-05-07 00:00:00
79,2,27,81,0,216,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
80,3,1,71,0,178,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
81,3,2,68,0,178,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
82,3,3,41,0,172,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
83,3,4,35,0,187,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
84,3,5,71,0,192,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
85,3,6,67,0,188,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
86,3,7,48,0,96,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
87,3,8,30,0,176,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
88,3,9,0,0,0,,1,0,0,2011-05-20 10:48:22,2011-05-07 00:00:00
89,3,10,0,0,0,,1,0,0,2011-05-20 10:48:02,2011-05-07 00:00:00
90,3,11,69,0,174,,1,0,0,2011-05-20 10:48:47,2011-05-07 00:00:00
91,3,12,107,0,181,,1,0,0,2011-05-07 00:00:00,2011-05-07 00:00:00
93,8,1,86,0,293,,1,0,0,2011-09-19 23:43:23,2011-05-08 00:00:00
94,9,1,78,0,389,,1,0,0,2011-09-18 16:19:56,2011-05-08 00:00:00
95,10,1,162,0,566,,1,0,0,2011-09-18 16:16:22,2011-05-08 00:00:00
96,11,1,125,0,358,,1,0,0,2011-09-19 23:40:50,2011-05-08 00:00:00
97,12,1,121,0,482,,1,0,0,2011-09-19 23:47:13,2011-05-08 00:00:00
98,13,1,62,0,281,,1,0,0,2011-09-18 16:22:27,2011-05-08 00:00:00
101,19,1,3,0,135,,1,0,0,2011-05-17 22:46:59,2011-05-17 22:46:59
102,20,1,5,0,273,,1,0,0,2011-05-17 22:48:37,2011-05-17 22:48:37
145,4,1,27,0,189,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
146,4,2,30,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
147,4,3,32,0,187,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
148,4,4,31,0,189,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
149,4,5,29,0,189,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
150,4,6,33,0,189,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
151,4,7,36,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
152,4,8,33,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
153,4,9,31,0,190,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
154,4,10,31,0,189,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
155,4,11,30,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
156,4,12,34,0,187,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
157,4,13,30,0,187,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
158,4,14,33,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
159,4,15,35,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
160,4,16,34,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
161,4,17,32,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
162,4,18,33,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
163,4,19,31,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
164,4,20,48,0,189,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
165,4,21,46,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
166,4,22,46,0,187,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
167,4,23,48,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
168,4,24,46,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
169,4,25,44,0,187,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
170,4,26,45,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
171,4,27,45,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
172,4,28,45,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
173,4,29,48,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
174,4,30,49,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
175,4,31,50,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
176,4,32,48,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
177,4,33,44,0,192,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
178,4,34,45,0,191,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
179,4,35,42,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
180,4,36,50,0,186,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
181,4,37,34,0,98,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
182,4,38,28,0,99,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
183,4,39,27,0,95,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
184,4,40,26,0,188,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
185,4,41,37,0,122,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
186,4,42,45,0,247,,1,0,0,2011-05-19 00:00:00,2011-05-19 00:00:00
187,1,46,52,0,98,,1,0,0,2011-05-19 23:33:51,2011-05-19 23:33:51
188,1,53,82,0,180,,1,0,0,2011-05-19 23:36:13,2011-05-19 23:36:13
189,1,54,95,0,194,,1,0,0,2011-05-19 23:37:07,2011-05-19 23:37:07
190,21,1,63,0,203,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
191,21,2,41,0,198,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
192,21,3,42,0,192,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
193,21,4,43,0,192,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
194,21,5,44,0,106,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
195,21,6,62,0,208,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
196,21,7,52,0,202,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
197,21,8,49,0,190,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
198,21,9,53,0,192,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
199,21,10,56,0,208,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
200,21,11,63,0,191,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
201,21,12,52,0,185,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
202,21,13,47,0,182,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
203,21,14,43,0,201,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
204,21,15,60,0,103,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
205,21,16,66,0,103,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
206,21,17,49,0,208,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
207,21,18,44,0,195,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
208,21,19,44,0,187,,1,0,0,2011-05-20 00:00:00,2011-05-20 00:00:00
241,6,1,68,0,248,,1,0,0,2011-05-21 02:34:37,2011-05-20 00:00:00
242,6,2,66,0,240,,1,0,0,2011-05-21 02:34:49,2011-05-20 00:00:00
243,6,3,64,0,228,,1,0,0,2011-05-21 02:35:04,2011-05-20 00:00:00
244,6,4,53,0,208,,1,0,0,2011-05-21 02:35:15,2011-05-20 00:00:00
245,6,5,46,0,204,,1,0,0,2011-05-21 02:35:26,2011-05-20 00:00:00
246,6,6,57,0,217,,1,0,0,2011-05-21 02:35:38,2011-05-20 00:00:00
247,6,7,47,0,196,,1,0,0,2011-05-21 02:35:52,2011-05-20 00:00:00
248,6,8,52,0,212,,1,0,0,2011-05-21 02:36:06,2011-05-20 00:00:00
249,6,9,51,0,204,,1,0,0,2011-05-21 02:36:22,2011-05-20 00:00:00
250,6,10,58,0,220,,1,0,0,2011-05-21 02:36:35,2011-05-20 00:00:00
251,6,11,55,0,220,,1,0,0,2011-05-21 02:36:52,2011-05-20 00:00:00
252,6,12,61,0,216,,1,0,0,2011-05-21 02:37:03,2011-05-20 00:00:00
253,6,13,59,0,216,,1,0,0,2011-05-21 02:37:20,2011-05-20 00:00:00
254,6,14,51,0,204,,1,0,0,2011-05-21 02:38:26,2011-05-20 00:00:00
255,6,15,50,0,206,,1,0,0,2011-05-21 02:38:40,2011-05-20 00:00:00
256,6,16,67,0,185,,1,0,0,2011-05-21 02:39:02,2011-05-20 00:00:00
257,6,17,54,0,196,,1,0,0,2011-05-21 02:39:20,2011-05-20 00:00:00
258,6,18,54,0,204,,1,0,0,2011-05-21 02:39:40,2011-05-20 00:00:00
259,6,19,58,0,101,,1,0,0,2011-05-21 02:39:52,2011-05-20 00:00:00
260,6,20,66,0,202,,1,0,0,2011-05-21 02:40:13,2011-05-20 00:00:00
